image,mask
segmentation_data/train/11acc40dc0ea_05.jpg,segmentation_data/train_masks/11acc40dc0ea_05_mask.gif
segmentation_data/train/eeb7eeca738e_10.jpg,segmentation_data/train_masks/eeb7eeca738e_10_mask.gif
segmentation_data/train/791c1a9775be_12.jpg,segmentation_data/train_masks/791c1a9775be_12_mask.gif
segmentation_data/train/6d77433cc7ce_03.jpg,segmentation_data/train_masks/6d77433cc7ce_03_mask.gif
segmentation_data/train/eeb7eeca738e_08.jpg,segmentation_data/train_masks/eeb7eeca738e_08_mask.gif
segmentation_data/train/3bca821c8c41_07.jpg,segmentation_data/train_masks/3bca821c8c41_07_mask.gif
segmentation_data/train/791c1a9775be_02.jpg,segmentation_data/train_masks/791c1a9775be_02_mask.gif
segmentation_data/train/0de66245f268_15.jpg,segmentation_data/train_masks/0de66245f268_15_mask.gif
segmentation_data/train/efaef69e148d_05.jpg,segmentation_data/train_masks/efaef69e148d_05_mask.gif
segmentation_data/train/0495dcf27283_01.jpg,segmentation_data/train_masks/0495dcf27283_01_mask.gif
segmentation_data/train/1b25ea8ba94d_14.jpg,segmentation_data/train_masks/1b25ea8ba94d_14_mask.gif
segmentation_data/train/3810c5e1cdeb_05.jpg,segmentation_data/train_masks/3810c5e1cdeb_05_mask.gif
segmentation_data/train/bec93f7ddb19_04.jpg,segmentation_data/train_masks/bec93f7ddb19_04_mask.gif
segmentation_data/train/69915dab0755_06.jpg,segmentation_data/train_masks/69915dab0755_06_mask.gif
segmentation_data/train/6c3470c34408_15.jpg,segmentation_data/train_masks/6c3470c34408_15_mask.gif
segmentation_data/train/3c54e71fd2c9_07.jpg,segmentation_data/train_masks/3c54e71fd2c9_07_mask.gif
segmentation_data/train/eaf9eb0b2293_03.jpg,segmentation_data/train_masks/eaf9eb0b2293_03_mask.gif
segmentation_data/train/acb0fd30b83d_11.jpg,segmentation_data/train_masks/acb0fd30b83d_11_mask.gif
segmentation_data/train/154ee2b6d27a_03.jpg,segmentation_data/train_masks/154ee2b6d27a_03_mask.gif
segmentation_data/train/0eeaf1ff136d_12.jpg,segmentation_data/train_masks/0eeaf1ff136d_12_mask.gif
segmentation_data/train/34defeec3ce6_01.jpg,segmentation_data/train_masks/34defeec3ce6_01_mask.gif
segmentation_data/train/0eeaf1ff136d_02.jpg,segmentation_data/train_masks/0eeaf1ff136d_02_mask.gif
segmentation_data/train/11f3dc041cfb_08.jpg,segmentation_data/train_masks/11f3dc041cfb_08_mask.gif
segmentation_data/train/a7b9e343cf6b_15.jpg,segmentation_data/train_masks/a7b9e343cf6b_15_mask.gif
segmentation_data/train/13cad6eeabe8_03.jpg,segmentation_data/train_masks/13cad6eeabe8_03_mask.gif
segmentation_data/train/acb0fd30b83d_16.jpg,segmentation_data/train_masks/acb0fd30b83d_16_mask.gif
segmentation_data/train/cafee4122080_02.jpg,segmentation_data/train_masks/cafee4122080_02_mask.gif
segmentation_data/train/6bfd601be25e_14.jpg,segmentation_data/train_masks/6bfd601be25e_14_mask.gif
segmentation_data/train/6bff9e10288e_14.jpg,segmentation_data/train_masks/6bff9e10288e_14_mask.gif
segmentation_data/train/de3ca5ec1e59_15.jpg,segmentation_data/train_masks/de3ca5ec1e59_15_mask.gif
segmentation_data/train/bd8d5780ed04_05.jpg,segmentation_data/train_masks/bd8d5780ed04_05_mask.gif
segmentation_data/train/5bc30efeb7bf_15.jpg,segmentation_data/train_masks/5bc30efeb7bf_15_mask.gif
segmentation_data/train/e05b96cc2b0d_16.jpg,segmentation_data/train_masks/e05b96cc2b0d_16_mask.gif
segmentation_data/train/430f0cb5666c_12.jpg,segmentation_data/train_masks/430f0cb5666c_12_mask.gif
segmentation_data/train/5fb012d30fd9_06.jpg,segmentation_data/train_masks/5fb012d30fd9_06_mask.gif
segmentation_data/train/3f202616a2b9_09.jpg,segmentation_data/train_masks/3f202616a2b9_09_mask.gif
segmentation_data/train/245f9c9eab8a_09.jpg,segmentation_data/train_masks/245f9c9eab8a_09_mask.gif
segmentation_data/train/6dc8783eca68_05.jpg,segmentation_data/train_masks/6dc8783eca68_05_mask.gif
segmentation_data/train/791c1a9775be_16.jpg,segmentation_data/train_masks/791c1a9775be_16_mask.gif
segmentation_data/train/0de66245f268_02.jpg,segmentation_data/train_masks/0de66245f268_02_mask.gif
segmentation_data/train/2cb91c2543fa_14.jpg,segmentation_data/train_masks/2cb91c2543fa_14_mask.gif
segmentation_data/train/3b45f83ba3fa_10.jpg,segmentation_data/train_masks/3b45f83ba3fa_10_mask.gif
segmentation_data/train/8603668953a6_11.jpg,segmentation_data/train_masks/8603668953a6_11_mask.gif
segmentation_data/train/54ee69d7d5e5_03.jpg,segmentation_data/train_masks/54ee69d7d5e5_03_mask.gif
segmentation_data/train/16f0ec26d608_02.jpg,segmentation_data/train_masks/16f0ec26d608_02_mask.gif
segmentation_data/train/d22e6a2ca6df_08.jpg,segmentation_data/train_masks/d22e6a2ca6df_08_mask.gif
segmentation_data/train/dc995bf5296a_03.jpg,segmentation_data/train_masks/dc995bf5296a_03_mask.gif
segmentation_data/train/51f1cdf5f539_13.jpg,segmentation_data/train_masks/51f1cdf5f539_13_mask.gif
segmentation_data/train/2faf504842df_15.jpg,segmentation_data/train_masks/2faf504842df_15_mask.gif
segmentation_data/train/4fc2470c0f7b_02.jpg,segmentation_data/train_masks/4fc2470c0f7b_02_mask.gif
segmentation_data/train/5fb012d30fd9_09.jpg,segmentation_data/train_masks/5fb012d30fd9_09_mask.gif
segmentation_data/train/df642435a951_07.jpg,segmentation_data/train_masks/df642435a951_07_mask.gif
segmentation_data/train/21a7e6726ee3_15.jpg,segmentation_data/train_masks/21a7e6726ee3_15_mask.gif
segmentation_data/train/70b6a79565fe_16.jpg,segmentation_data/train_masks/70b6a79565fe_16_mask.gif
segmentation_data/train/c9f382c7349e_06.jpg,segmentation_data/train_masks/c9f382c7349e_06_mask.gif
segmentation_data/train/120c1dc7b116_12.jpg,segmentation_data/train_masks/120c1dc7b116_12_mask.gif
segmentation_data/train/4f0397cf7937_01.jpg,segmentation_data/train_masks/4f0397cf7937_01_mask.gif
segmentation_data/train/6dc8783eca68_10.jpg,segmentation_data/train_masks/6dc8783eca68_10_mask.gif
segmentation_data/train/eefc0d8c94f0_02.jpg,segmentation_data/train_masks/eefc0d8c94f0_02_mask.gif
segmentation_data/train/d8216041ffa9_15.jpg,segmentation_data/train_masks/d8216041ffa9_15_mask.gif
segmentation_data/train/151c7f2d4183_12.jpg,segmentation_data/train_masks/151c7f2d4183_12_mask.gif
segmentation_data/train/4f0397cf7937_15.jpg,segmentation_data/train_masks/4f0397cf7937_15_mask.gif
segmentation_data/train/5fb012d30fd9_01.jpg,segmentation_data/train_masks/5fb012d30fd9_01_mask.gif
segmentation_data/train/6ae670e86620_12.jpg,segmentation_data/train_masks/6ae670e86620_12_mask.gif
segmentation_data/train/88bc32b9e1d9_16.jpg,segmentation_data/train_masks/88bc32b9e1d9_16_mask.gif
segmentation_data/train/7fbc761387f3_07.jpg,segmentation_data/train_masks/7fbc761387f3_07_mask.gif
segmentation_data/train/ddb513df9406_07.jpg,segmentation_data/train_masks/ddb513df9406_07_mask.gif
segmentation_data/train/f707d6fbc0cd_13.jpg,segmentation_data/train_masks/f707d6fbc0cd_13_mask.gif
segmentation_data/train/f1eb080c7182_09.jpg,segmentation_data/train_masks/f1eb080c7182_09_mask.gif
segmentation_data/train/64f701f36437_09.jpg,segmentation_data/train_masks/64f701f36437_09_mask.gif
segmentation_data/train/acb0fd30b83d_04.jpg,segmentation_data/train_masks/acb0fd30b83d_04_mask.gif
segmentation_data/train/bf92e198d9b6_02.jpg,segmentation_data/train_masks/bf92e198d9b6_02_mask.gif
segmentation_data/train/6131a03dd028_12.jpg,segmentation_data/train_masks/6131a03dd028_12_mask.gif
segmentation_data/train/b24fd9084449_14.jpg,segmentation_data/train_masks/b24fd9084449_14_mask.gif
segmentation_data/train/6131a03dd028_10.jpg,segmentation_data/train_masks/6131a03dd028_10_mask.gif
segmentation_data/train/e6892bf10d31_14.jpg,segmentation_data/train_masks/e6892bf10d31_14_mask.gif
segmentation_data/train/154ee2b6d27a_15.jpg,segmentation_data/train_masks/154ee2b6d27a_15_mask.gif
segmentation_data/train/8d78483ce302_16.jpg,segmentation_data/train_masks/8d78483ce302_16_mask.gif
segmentation_data/train/65051cfe0789_07.jpg,segmentation_data/train_masks/65051cfe0789_07_mask.gif
segmentation_data/train/3cb21125f126_07.jpg,segmentation_data/train_masks/3cb21125f126_07_mask.gif
segmentation_data/train/0d1a9caf4350_14.jpg,segmentation_data/train_masks/0d1a9caf4350_14_mask.gif
segmentation_data/train/8b4b87ad7be6_05.jpg,segmentation_data/train_masks/8b4b87ad7be6_05_mask.gif
segmentation_data/train/364fd5fd7569_09.jpg,segmentation_data/train_masks/364fd5fd7569_09_mask.gif
segmentation_data/train/ae296a20fdd9_09.jpg,segmentation_data/train_masks/ae296a20fdd9_09_mask.gif
segmentation_data/train/42415ff65013_05.jpg,segmentation_data/train_masks/42415ff65013_05_mask.gif
segmentation_data/train/a1038b207299_03.jpg,segmentation_data/train_masks/a1038b207299_03_mask.gif
segmentation_data/train/c353e364e931_05.jpg,segmentation_data/train_masks/c353e364e931_05_mask.gif
segmentation_data/train/0795e132d090_07.jpg,segmentation_data/train_masks/0795e132d090_07_mask.gif
segmentation_data/train/ebfdf6ec7ede_12.jpg,segmentation_data/train_masks/ebfdf6ec7ede_12_mask.gif
segmentation_data/train/ba7e7421003b_10.jpg,segmentation_data/train_masks/ba7e7421003b_10_mask.gif
segmentation_data/train/5bc30efeb7bf_01.jpg,segmentation_data/train_masks/5bc30efeb7bf_01_mask.gif
segmentation_data/train/3a7a8f03e713_16.jpg,segmentation_data/train_masks/3a7a8f03e713_16_mask.gif
segmentation_data/train/c24b8293eceb_15.jpg,segmentation_data/train_masks/c24b8293eceb_15_mask.gif
segmentation_data/train/ed13cbcdd5d8_06.jpg,segmentation_data/train_masks/ed13cbcdd5d8_06_mask.gif
segmentation_data/train/6e016b8b3617_11.jpg,segmentation_data/train_masks/6e016b8b3617_11_mask.gif
segmentation_data/train/cd2e588ef1c5_10.jpg,segmentation_data/train_masks/cd2e588ef1c5_10_mask.gif
segmentation_data/train/86c10c8c6206_16.jpg,segmentation_data/train_masks/86c10c8c6206_16_mask.gif
segmentation_data/train/c8d52e0ba341_06.jpg,segmentation_data/train_masks/c8d52e0ba341_06_mask.gif
segmentation_data/train/eaf9eb0b2293_14.jpg,segmentation_data/train_masks/eaf9eb0b2293_14_mask.gif
segmentation_data/train/ed8472086df8_11.jpg,segmentation_data/train_masks/ed8472086df8_11_mask.gif
segmentation_data/train/4b74275babf7_12.jpg,segmentation_data/train_masks/4b74275babf7_12_mask.gif
segmentation_data/train/eaf9eb0b2293_12.jpg,segmentation_data/train_masks/eaf9eb0b2293_12_mask.gif
segmentation_data/train/00087a6bd4dc_01.jpg,segmentation_data/train_masks/00087a6bd4dc_01_mask.gif
segmentation_data/train/47ea8f25c948_13.jpg,segmentation_data/train_masks/47ea8f25c948_13_mask.gif
segmentation_data/train/e2230d0ceb02_08.jpg,segmentation_data/train_masks/e2230d0ceb02_08_mask.gif
segmentation_data/train/fc237174b128_11.jpg,segmentation_data/train_masks/fc237174b128_11_mask.gif
segmentation_data/train/3c6acfceb552_13.jpg,segmentation_data/train_masks/3c6acfceb552_13_mask.gif
segmentation_data/train/b44091aa62e4_06.jpg,segmentation_data/train_masks/b44091aa62e4_06_mask.gif
segmentation_data/train/86c10c8c6206_04.jpg,segmentation_data/train_masks/86c10c8c6206_04_mask.gif
segmentation_data/train/6f6dced498c4_08.jpg,segmentation_data/train_masks/6f6dced498c4_08_mask.gif
segmentation_data/train/c7a94c46a3b2_13.jpg,segmentation_data/train_masks/c7a94c46a3b2_13_mask.gif
segmentation_data/train/6bfd601be25e_01.jpg,segmentation_data/train_masks/6bfd601be25e_01_mask.gif
segmentation_data/train/13cad6eeabe8_13.jpg,segmentation_data/train_masks/13cad6eeabe8_13_mask.gif
segmentation_data/train/dd70a0a51e3b_03.jpg,segmentation_data/train_masks/dd70a0a51e3b_03_mask.gif
segmentation_data/train/33a310ea7462_09.jpg,segmentation_data/train_masks/33a310ea7462_09_mask.gif
segmentation_data/train/6dc8783eca68_16.jpg,segmentation_data/train_masks/6dc8783eca68_16_mask.gif
segmentation_data/train/6c0cd487abcd_12.jpg,segmentation_data/train_masks/6c0cd487abcd_12_mask.gif
segmentation_data/train/c24b8293eceb_07.jpg,segmentation_data/train_masks/c24b8293eceb_07_mask.gif
segmentation_data/train/2990f858e939_03.jpg,segmentation_data/train_masks/2990f858e939_03_mask.gif
segmentation_data/train/51f1cdf5f539_05.jpg,segmentation_data/train_masks/51f1cdf5f539_05_mask.gif
segmentation_data/train/79a7691a90b1_09.jpg,segmentation_data/train_masks/79a7691a90b1_09_mask.gif
segmentation_data/train/430f0cb5666c_01.jpg,segmentation_data/train_masks/430f0cb5666c_01_mask.gif
segmentation_data/train/a070dbb32d2b_02.jpg,segmentation_data/train_masks/a070dbb32d2b_02_mask.gif
segmentation_data/train/2990f858e939_01.jpg,segmentation_data/train_masks/2990f858e939_01_mask.gif
segmentation_data/train/47ea8f25c948_05.jpg,segmentation_data/train_masks/47ea8f25c948_05_mask.gif
segmentation_data/train/eeb7eeca738e_09.jpg,segmentation_data/train_masks/eeb7eeca738e_09_mask.gif
segmentation_data/train/4fc2470c0f7b_09.jpg,segmentation_data/train_masks/4fc2470c0f7b_09_mask.gif
segmentation_data/train/dd47eb7ac4ee_15.jpg,segmentation_data/train_masks/dd47eb7ac4ee_15_mask.gif
segmentation_data/train/1390696b70b6_14.jpg,segmentation_data/train_masks/1390696b70b6_14_mask.gif
segmentation_data/train/90fdd8932877_09.jpg,segmentation_data/train_masks/90fdd8932877_09_mask.gif
segmentation_data/train/eefc0d8c94f0_07.jpg,segmentation_data/train_masks/eefc0d8c94f0_07_mask.gif
segmentation_data/train/9c2e82c23803_01.jpg,segmentation_data/train_masks/9c2e82c23803_01_mask.gif
segmentation_data/train/c53e374fdd72_10.jpg,segmentation_data/train_masks/c53e374fdd72_10_mask.gif
segmentation_data/train/78bfb9c780db_11.jpg,segmentation_data/train_masks/78bfb9c780db_11_mask.gif
segmentation_data/train/de3ca5ec1e59_04.jpg,segmentation_data/train_masks/de3ca5ec1e59_04_mask.gif
segmentation_data/train/4f1f065d78ac_05.jpg,segmentation_data/train_masks/4f1f065d78ac_05_mask.gif
segmentation_data/train/86c10c8c6206_11.jpg,segmentation_data/train_masks/86c10c8c6206_11_mask.gif
segmentation_data/train/7251c8797749_14.jpg,segmentation_data/train_masks/7251c8797749_14_mask.gif
segmentation_data/train/6d77433cc7ce_05.jpg,segmentation_data/train_masks/6d77433cc7ce_05_mask.gif
segmentation_data/train/2c57132da7a0_01.jpg,segmentation_data/train_masks/2c57132da7a0_01_mask.gif
segmentation_data/train/99639c826ea5_08.jpg,segmentation_data/train_masks/99639c826ea5_08_mask.gif
segmentation_data/train/f70052627830_15.jpg,segmentation_data/train_masks/f70052627830_15_mask.gif
segmentation_data/train/1ae8a68a40e4_11.jpg,segmentation_data/train_masks/1ae8a68a40e4_11_mask.gif
segmentation_data/train/364923a5002f_08.jpg,segmentation_data/train_masks/364923a5002f_08_mask.gif
segmentation_data/train/371f057d1242_14.jpg,segmentation_data/train_masks/371f057d1242_14_mask.gif
segmentation_data/train/6ba36af67cb0_16.jpg,segmentation_data/train_masks/6ba36af67cb0_16_mask.gif
segmentation_data/train/bf9a32258ef4_13.jpg,segmentation_data/train_masks/bf9a32258ef4_13_mask.gif
segmentation_data/train/fc5f1a3a66cf_13.jpg,segmentation_data/train_masks/fc5f1a3a66cf_13_mask.gif
segmentation_data/train/23c088f6ec27_13.jpg,segmentation_data/train_masks/23c088f6ec27_13_mask.gif
segmentation_data/train/a1038b207299_07.jpg,segmentation_data/train_masks/a1038b207299_07_mask.gif
segmentation_data/train/9c2e82c23803_10.jpg,segmentation_data/train_masks/9c2e82c23803_10_mask.gif
segmentation_data/train/ad5a6a058944_03.jpg,segmentation_data/train_masks/ad5a6a058944_03_mask.gif
segmentation_data/train/40851e617b93_16.jpg,segmentation_data/train_masks/40851e617b93_16_mask.gif
segmentation_data/train/d8e1c401ac3c_16.jpg,segmentation_data/train_masks/d8e1c401ac3c_16_mask.gif
segmentation_data/train/683ddec95b82_05.jpg,segmentation_data/train_masks/683ddec95b82_05_mask.gif
segmentation_data/train/6d375bc2ece1_15.jpg,segmentation_data/train_masks/6d375bc2ece1_15_mask.gif
segmentation_data/train/2c57132da7a0_03.jpg,segmentation_data/train_masks/2c57132da7a0_03_mask.gif
segmentation_data/train/4b74275babf7_13.jpg,segmentation_data/train_masks/4b74275babf7_13_mask.gif
segmentation_data/train/d3d0d2662918_02.jpg,segmentation_data/train_masks/d3d0d2662918_02_mask.gif
segmentation_data/train/7251c8797749_09.jpg,segmentation_data/train_masks/7251c8797749_09_mask.gif
segmentation_data/train/424658d9f222_03.jpg,segmentation_data/train_masks/424658d9f222_03_mask.gif
segmentation_data/train/784ca55262c2_13.jpg,segmentation_data/train_masks/784ca55262c2_13_mask.gif
segmentation_data/train/26ccab021981_10.jpg,segmentation_data/train_masks/26ccab021981_10_mask.gif
segmentation_data/train/8603668953a6_05.jpg,segmentation_data/train_masks/8603668953a6_05_mask.gif
segmentation_data/train/cf5add31c130_15.jpg,segmentation_data/train_masks/cf5add31c130_15_mask.gif
segmentation_data/train/5ab34f0e3ea5_01.jpg,segmentation_data/train_masks/5ab34f0e3ea5_01_mask.gif
segmentation_data/train/34defeec3ce6_07.jpg,segmentation_data/train_masks/34defeec3ce6_07_mask.gif
segmentation_data/train/fa006be8b6d9_08.jpg,segmentation_data/train_masks/fa006be8b6d9_08_mask.gif
segmentation_data/train/e6892bf10d31_10.jpg,segmentation_data/train_masks/e6892bf10d31_10_mask.gif
segmentation_data/train/36a3f7f77e85_02.jpg,segmentation_data/train_masks/36a3f7f77e85_02_mask.gif
segmentation_data/train/5df60cf7cab2_08.jpg,segmentation_data/train_masks/5df60cf7cab2_08_mask.gif
segmentation_data/train/0d53224da2b7_02.jpg,segmentation_data/train_masks/0d53224da2b7_02_mask.gif
segmentation_data/train/42a3297ccd4b_12.jpg,segmentation_data/train_masks/42a3297ccd4b_12_mask.gif
segmentation_data/train/1ba84b81628e_03.jpg,segmentation_data/train_masks/1ba84b81628e_03_mask.gif
segmentation_data/train/3f8d611822bc_06.jpg,segmentation_data/train_masks/3f8d611822bc_06_mask.gif
segmentation_data/train/bf9a32258ef4_05.jpg,segmentation_data/train_masks/bf9a32258ef4_05_mask.gif
segmentation_data/train/fdc2c87853ce_16.jpg,segmentation_data/train_masks/fdc2c87853ce_16_mask.gif
segmentation_data/train/54ee69d7d5e5_07.jpg,segmentation_data/train_masks/54ee69d7d5e5_07_mask.gif
segmentation_data/train/0cdf5b5d0ce1_04.jpg,segmentation_data/train_masks/0cdf5b5d0ce1_04_mask.gif
segmentation_data/train/0d3adbbc9a8b_03.jpg,segmentation_data/train_masks/0d3adbbc9a8b_03_mask.gif
segmentation_data/train/eefc0d8c94f0_11.jpg,segmentation_data/train_masks/eefc0d8c94f0_11_mask.gif
segmentation_data/train/dd70a0a51e3b_14.jpg,segmentation_data/train_masks/dd70a0a51e3b_14_mask.gif
segmentation_data/train/791c1a9775be_07.jpg,segmentation_data/train_masks/791c1a9775be_07_mask.gif
segmentation_data/train/7251c8797749_16.jpg,segmentation_data/train_masks/7251c8797749_16_mask.gif
segmentation_data/train/7fbc761387f3_08.jpg,segmentation_data/train_masks/7fbc761387f3_08_mask.gif
segmentation_data/train/630335e37f40_10.jpg,segmentation_data/train_masks/630335e37f40_10_mask.gif
segmentation_data/train/2267f4aa0d2c_03.jpg,segmentation_data/train_masks/2267f4aa0d2c_03_mask.gif
segmentation_data/train/56023a17481b_09.jpg,segmentation_data/train_masks/56023a17481b_09_mask.gif
segmentation_data/train/d326cb5c3d12_12.jpg,segmentation_data/train_masks/d326cb5c3d12_12_mask.gif
segmentation_data/train/9d8c465a0881_12.jpg,segmentation_data/train_masks/9d8c465a0881_12_mask.gif
segmentation_data/train/1258cf954183_07.jpg,segmentation_data/train_masks/1258cf954183_07_mask.gif
segmentation_data/train/c4f1840b2a65_10.jpg,segmentation_data/train_masks/c4f1840b2a65_10_mask.gif
